0001,14201
0002,22758
0003,854
0004,4254
0005,600
0006,7831
0007,28989
0008,1597
0009,12173
0010,9983
0011,359
0012,2338
0013,11339
0014,23635
0015,5167
0016,1607
0017,23751
0018,16265
0019,972
0020,33645
0021,3153
0022,6739
0023,4201
0024,13634
0025,4366
0026,7796
0027,16366
0028,9369
0029,7770
0030,28907
0031,855
0032,8987
0033,6217
0034,7920
0035,1358
0036,17220
0037,9350
0038,43887
0039,4697
0040,4255
0041,9361
0042,3283
0043,10987
0044,3848
0045,9036
0046,23739
0047,19027
0048,5092
0049,6635
0050,6235
0051,6238
0052,20244
0053,2880
0054,6685
0055,3201
0056,601
0057,11397
0058,5910
0059,6972
0060,21154
0061,6348
0062,48608
0063,9583
0064,1835
0065,8623
0066,306
0067,3480
0068,16921
0069,7832
0070,4198
0071,8661
0072,3297
0073,2805
0074,10275
0075,12403
0076,6445
0077,20401
0078,4754
0079,11654
0080,8280
0081,1598
0082,11954
0083,24707
0084,20082
0085,15376
0086,7367
0087,11294
0088,27966
0089,13087
0090,6184
0091,29024
0092,1174
0093,1413
0094,12124
0095,1816
0096,7505
0097,2601
0098,1188
0099,1997
0100,852
0101,2561
0102,6597
0103,25989
0104,1217
0105,3980
0106,1009
0107,23234
0108,16214
0109,4553
0110,3251
0111,19625
0112,4447
0113,360
0114,4676
0115,27574
0116,5774
0117,6288
0118,7719
0119,492
0120,43170
0121,6303
0122,658
0123,27845
0124,8617
0125,15456
0126,4370
0127,9691
0128,1197
0129,2339
0130,5746
0131,5740
0132,17783
0133,13727
0134,6610
0135,17150
0136,2078
0137,8270
0138,6276
0139,23148
0140,10738
0141,1634
0142,2664
0143,13135
0144,14559
0145,2780
0146,668
0147,2065
0148,26482
0149,3133
0150,2563
0151,12479
0152,34096
0153,16693
0154,6893
0155,15530
0156,4826
0157,19834
0158,5191
0159,2955
0160,23485
0161,1608
0162,7174
0163,11981
0164,22706
0165,1765
0166,30682
0167,1180
0168,2400
0169,20686
0170,17565
0171,4216
0172,8040
0173,3417
0174,55300
0175,18072
0176,11860
0177,15498
0178,10316
0179,8897
0180,16709
0181,1223
0182,18368
0183,12371
0184,17868
0185,1054
0186,10214
0187,27302
0188,18444
0189,21629
0190,244
0191,3824
0192,973
0193,166
0194,23281
0195,1045
0196,10399
0197,3523
0198,995
0199,702
0200,9817
0201,9801
0202,7285
0203,3829
0204,28183
0205,12629
0206,9807
0207,14837
0208,6139
0209,24359
0210,9916
0211,4351
0212,30472
0213,522
0214,10338
0215,24664
0216,4382
0217,544
0218,2864
0219,714
0220,15713
0221,17952
0222,1887
0223,25111
0224,12780
0225,3017
0226,6740
0227,18579
0228,4766
0229,6705
0230,10628
0231,42122
0232,12721
0233,10414
0234,6770
0235,4873
0236,1520
0237,4202
0238,17679
0239,14922
0240,1332
0241,24287
0242,6223
0243,10447
0244,801
0245,14590
0246,12735
0247,1367
0248,8289
0249,290
0250,4367
0251,8793
0252,2523
0253,13685
0254,1745
0255,21301
0256,27551
0257,26426
0258,14041
0259,12925
0260,3118
0261,6146
0262,24908
0263,6364
0264,817
0265,12029
0266,8047
0267,8885
0268,38234
0269,7797
0270,163
0271,12542
0272,7524
0273,7955
0274,9846
0275,1513
0276,9520
0277,556
0278,15805
0279,2792
0280,3949
0281,13579
0282,8856
0283,6539
0284,158
0285,2394
0286,1439
0287,4539
0288,31
0289,1308
0290,4763
0291,3790
0292,7709
0293,19173
0294,26385
0295,1495
0296,8927
0297,9124
0298,6259
0299,7147
0300,28908
0301,1043
0302,1437
0303,15337
0304,4458
0305,29983
0306,3100
0307,3811
0308,35205
0309,5582
0310,7690
0311,11252
0312,11645
0313,856
0314,3494
0315,8283
0316,13006
0317,4776
0318,7289
0319,4528
0320,3765
0321,18808
0322,12742
0323,8946
0324,16473
0325,12522
0326,7632
0327,9206
0328,24339
0329,16094
0330,2566
0331,13850
0332,4592
0333,8734
0334,3486
0335,46336
0336,5519
0337,3287
0338,5830
0339,37744
0340,9019
0341,7921
0342,24128
0343,7326
0344,723
0345,17839
0346,4106
0347,10939
0348,84
0349,2098
0350,5442
0351,25878
0352,837
0353,1050
0354,5432
0355,1359
0356,1207
0357,8961
0358,11436
0359,898
0360,356
0361,17221
0362,10647
0363,32509
0364,44872
0365,407
0366,10792
0367,4860
0368,6649
0369,40447
0370,5101
0371,13753
0372,9351
0373,5227
0374,2800
0375,3774
0376,8302
0377,7035
0378,16420
0379,16862
0380,3834
0381,194
0382,3768
0383,12227
0384,3105
0385,20001
0386,4890
0387,17387
0388,3025
0389,6252
0390,3063
0391,1911
0392,12560
0393,6418
0394,10108
0395,5890
0396,3925
0397,3267
0398,6728
0399,19775
0400,1172
0401,19623
0402,17677
0403,4774
0404,1270
0405,10746
0406,39575
0407,4256
0408,5600
0409,33755
0410,11493
0411,9653
0412,20101
0413,6458
0414,3754
0415,7733
0416,10204
0417,15507
0418,7845
0419,4788
0420,3284
0421,16026
0422,4794
0423,8218
0424,1876
0425,5714
0426,1390
0427,36944
0428,908
0429,4512
0430,4617
0431,20235
0432,6059
0433,22453
0434,10395
0435,8601
0436,10988
0437,4479
0438,18436
0439,3263
0440,11440
0441,12976
0442,29639
0443,6842
0444,45794
0445,7459
0446,3966
0447,26393
0448,8880
0449,3849
0450,5445
0451,2303
0452,21004
0453,4097
0454,269
0455,8720
0456,9037
0457,8233
0458,25199
0459,13570
0460,24701
0461,10719
0462,14778
0463,4460
0464,8379
0465,11962
0466,374
0467,3631
0468,7091
0469,9247
0470,25168
0471,1219
0472,4995
0473,32266
0474,5631
0475,1272
0476,21876
0477,2669
0478,1988
0479,19028
0480,4550
0481,13147
0482,5093
0483,11145
0484,2874
0485,2656
0486,3170
0487,10375
0488,11060
0489,12041
0490,5375
0491,44169
0492,7060
0493,5703
0494,1760
0495,4914
0496,4831
0497,6636
0498,1774
0499,774
0500,6236
0501,21814
0502,25154
0503,19741
0504,9473
0505,36573
0506,2092
0507,681
0508,14656
0509,17169
0510,10272
0511,442
0512,2292
0513,595
0514,42234
0515,10456
0516,5365
0517,24363
0518,749
0519,17094
0520,20245
0521,19551
0522,2039
0523,4315
0524,15633
0525,3231
0526,3982
0527,7298
0528,18915
0529,6371
0530,365
0531,26605
0532,956
0533,22536
0534,7932
0535,8505
0536,10159
0537,2881
0538,4235
0539,560
0540,22487
0541,3121
0542,9721
0543,6858
0544,15264
0545,6686
0546,10748
0547,11716
0548,368
0549,1462
0550,3202
0551,16137
0552,5813
0553,20574
0554,16575
0555,175
0556,7307
0557,4014
0558,3302
0559,9837
0560,2558
0561,27451
0562,4229
0563,7119
0564,4047
0565,10688
0566,12398
0567,4884
0568,602
0569,1326
0570,5681
0571,13143
0572,402
0573,9495
0574,24731
0575,9782
0576,9233
0577,2468
0578,2810
0579,3190
0580,1335
0581,16571
0582,49
0583,3749
0584,6161
0585,5459
0586,4059
0587,5911
0588,25193
0589,26449
0590,20310
0591,14725
0592,3695
0593,21732
0594,6973
0595,6733
0596,9786
0597,780
0598,11200
0599,15101
0600,1605
0601,2398
0602,14852
0603,9017
0604,1170
0605,5679
0606,13161
0607,10859
0608,13910
0609,3374
0610,13702
0611,7446
0612,11583
0613,7488
0614,2885
0615,25064
0616,6015
0617,884
0618,14422
0619,6349
0620,14965
0621,2817
0622,30204
0623,51527
0624,5489
0625,5969
0626,16705
0627,5422
0628,70
0629,11926
0630,10900
0631,310
0632,15305
0633,4620
0634,4299
0635,2365
0636,27656
0637,26982
0638,5562
0639,7358
0640,33586
0641,3246
0642,1836
0643,2860
0644,6339
0645,6042
0646,42278
0647,10662
0648,14084
0649,15312
0650,14081
0651,24317
0652,8071
0653,4029
0654,1011
0655,33281
0656,512
0657,4326
0658,9751
0659,2129
0660,307
0661,967
0662,12243
0663,8014
0664,115
0665,1526
0666,6838
0667,20853
0668,20651
0669,8297
0670,16798
0671,3422
0672,9809
0673,4717
0674,1453
0675,3481
0676,5073
0677,19931
0678,53959
0679,96
0680,1832
0681,6981
0682,2094
0683,18740
0684,10697
0685,6693
0686,6909
0687,5991
0688,5868
0689,5085
0690,18990
0691,29221
0692,36480
0693,12469
0694,1293
0695,1115
0696,6283
0697,3066
0698,16523
0699,6672
0700,4199
0701,10638
0702,542
0703,10106
0704,9880
0705,9231
0706,5132
0707,3813
0708,8109
0709,3639
0710,3167
0711,4248
0712,7693
0713,36436
0714,9544
0715,5666
0716,10240
0717,15741
0718,2986
0719,8662
0720,44219
0721,754
0722,2373
0723,3298
0724,8809
0725,16242
0726,286
0727,12326
0728,4877
0729,4076
0730,6890
0731,2806
0732,3143
0733,5685
0734,4475
0735,12103
0736,9649
0737,24898
0738,8788
0739,1690
0740,11778
0741,14371
0742,1555
0743,16090
0744,450
0745,27176
0746,3815
0747,10861
0748,13332
0749,10506
0750,1143
0751,26978
0752,17630
0753,12024
0754,5341
0755,15849
0756,17917
0757,7239
0758,5916
0759,10390
0760,2502
0761,9704
0762,13989
0763,4733
0764,3589
0765,8052
0766,1213
0767,21898
0768,19266
0769,4939
0770,5663
0771,4649
0772,2047
0773,3072
0774,28114
0775,18346
0776,21092
0777,5353
0778,17114
0779,12158
0780,24220
0781,64
0782,11222
0783,5514
0784,7816
0785,4258
0786,4755
0787,54979
0788,18426
0789,2007
0790,6103
0791,8841
0792,683
0793,14322
0794,18849
0795,25679
0796,4403
0797,1487
0798,8705
0799,11655
0800,8502
0801,9506
0802,18637
0803,8281
0804,1282
0805,2290
0806,9287
0807,15785
0808,4543
0809,3007
0810,3205
0811,10882
0812,145
0813,10979
0814,4272
0815,25255
0816,1599
0817,4855
0818,30397
0819,12784
0820,4785
0821,12921
0822,5147
0823,11955
0824,10356
0825,826
0826,4292
0827,617
0828,24612
0829,1121
0830,814
0831,25353
0832,5957
0833,11149
0834,10741
0835,3457
0836,26142
0837,7137
0838,877
0839,21488
0840,9701
0841,1860
0842,3861
0843,26636
0844,3714
0845,2249
0846,53897
0847,2830
0848,21343
0849,6213
0850,6407
0851,6832
0852,42984
0853,4165
0854,12167
0855,7678
0856,5961
0857,1791
0858,21112
0859,4545
0860,519
0861,2569
0862,9195
0863,33771
0864,719
0865,105
0866,8111
0867,17708
0868,16801
0869,9511
0870,7828
0871,6543
0872,26311
0873,6977
0874,2582
0875,10208
0876,20542
0877,11295
0878,4935
0879,27255
0880,42899
0881,3162
0882,25811
0883,8435
0884,3557
0885,12899
0886,25912
0887,16770
0888,9336
0889,30868
0890,15694
0891,26791
0892,11496
0893,2534
0894,2346
0895,13088
0896,9281
0897,13224
0898,3621
0899,76
0900,8985
0901,656
0902,2072
0903,6333
0904,8105
0905,23681
0906,8295
0907,2984
0908,7826
0909,12075
0910,17007
0911,6123
0912,29377
0913,17513
0914,247
0915,3411
0916,5928
0917,339
0918,4729
0919,2125
0920,326
0921,420
0922,7961
0923,23214
0924,5120
0925,4006
0926,5378
0927,1175
0928,5766
0929,7783
0930,1492
0931,11365
0932,24542
0933,18292
0934,1414
0935,3443
0936,13360
0937,2135
0938,120
0939,10851
0940,2520
0941,4555
0942,12407
0943,397
0944,9381
0945,15341
0946,19018
0947,12125
0948,26106
0949,12077
0950,1829
0951,3009
0952,1002
0953,1817
0954,13367
0955,127
0956,1934
0957,3376
0958,8715
0959,30382
0960,19376
0961,7506
0962,329
0963,792
0964,20055
0965,2514
0966,29803
0967,2608
0968,8452
0969,14619
0970,25832
0971,2602
0972,3705
0973,6624
0974,53
0975,206
0976,20194
0977,1586
0978,17171
0979,4391
0980,5070
0981,3405
0982,2029
0983,1146
0984,1189
0985,2152
0986,10587
0987,5596
0988,12445
0989,4034
0990,4400
0991,2283
0992,1728
0993,8185
0994,1998
0995,11401
0996,745
0997,41686
0998,3562
0999,18678
1000,853
1001,15760
1002,6738
1003,12290
1004,3847
1005,2879
1006,3479
1007,4074
1008,8279
1009,1815
1010,851
1011,3844
1012,8616
1013,8269
1014,2779
1015,2562
1016,9985
1017,8039
1018,1222
1019,15481
1020,9806
1021,2748
1022,6398
1023,6769
1024,12734
1025,12924
1026,14677
1027,162
1028,3240
1029,8195
1030,20817
1031,3493
1032,9205
1033,3485
1034,7395
1035,16293
1036,6648
1037,24064
1038,5325
1039,23645
1040,1269
1041,7801
1042,7878
1043,17767
1044,3965
1045,268
1046,25356
1047,1218
1048,2873
1049,2237
1050,680
1051,441
1052,3981
1053,22535
1054,15750
1055,174
1056,25546
1057,2809
1058,48
1059,779
1060,13735
1061,43970
1062,19954
1063,17028
1064,7352
1065,1010
1066,1891
1067,19611
1068,10430
1069,41788
1070,18423
1071,7692
1072,8418
1073,4474
1074,22110
1075,35576
1076,6135
1077,3938
1078,12882
1079,1486
1080,11600
1081,9531
1082,29993
1083,3456
1084,15926
1085,7582
1086,7449
1087,10280
1088,23294
1089,2533
1090,15710
1091,6122
1092,9918
1093,14025
1094,4554
1095,7375
1096,2513
1097,205
1098,3404
1099,23803
1100,3846
1101,2778
1102,12719
1103,3492
1104,23840
1105,173
1106,13459
1107,21817
1108,7448
1109,3252
1110,22896
1111,12699
1112,12700
1113,3502
1114,23207
1115,27052
1116,3991
1117,152
1118,14374
1119,982
