001,359
002,3153
003,855
004,3283
005,601
006,306
007,2805
008,1598
009,1174
010,852
011,360
012,658
013,2078
014,668
015,2563
016,1180
017,3417
018,1054
019,166
020,3829
021,522
022,1887
023,1520
024,290
025,1745
026,817
027,163
028,31
029,1495
030,1043
031,856
032,3765
033,2566
034,84
035,837
036,356
037,2800
038,194
039,1911
040,1172
041,3754
042,908
043,3263
044,3849
045,269
046,374
047,1219
048,2656
049,774
050,681
051,442
052,2039
053,365
054,368
055,175
056,602
057,402
058,49
059,780
060,1170
061,884
062,70
063,310
064,1836
065,512
066,115
067,96
068,1832
069,1115
070,542
071,2986
072,286
073,1690
074,450
075,1143
076,1213
077,2047
078,64
079,683
080,1282
081,145
082,617
083,814
084,1860
085,1791
086,105
087,2582
088,3162
089,76
090,656
091,247
092,326
093,120
094,397
095,127
096,329
097,53
098,1146
099,745
100,853
101,851
102,162
103,3485
104,268
105,48
106,1010
107,1486
108,2533
109,205
110,173
111,152
112,708
113,361
114,2723
115,920
116,394
117,93
118,444
119,493
120,242
121,709
122,482
123,1923
124,1079
125,1349
126,2012
127,296
128,147
129,498
130,743
131,1095
132,109
133,280
134,626
135,2726
136,733
137,858
138,380
139,524
140,3249
141,0
142,881
143,1695
144,1637
145,249
146,384
147,894
148,102
149,2605
150,1113
151,392
152,323
153,343
154,3643
155,313
156,2326
157,1656
158,2388
159,2
160,395
161,1609
162,1323
163,1409
164,67
165,237
166,2745
167,1181
168,1129
169,39
170,94
171,341
172,137
173,427
174,154
175,1151
176,567
177,888
178,645
179,437
180,3663
181,727
182,1034
183,489
184,586
185,445
186,423
187,751
188,470
189,1714
190,245
191,1943
192,974
193,167
194,389
195,416
196,197
197,36
198,996
199,703
200,599
201,243
202,1512
203,1049
204,373
205,1325
206,883
207,2372
208,75
209,52
210,1316
211,92
212,710
213,279
214,101
215,3097
216,990
217,545
218,422
219,715
220,1909
221,1735
222,1734
223,134
224,534
225,1069
226,963
227,483
228,2526
229,184
230,62
231,135
232,1782
233,228
234,259
235,697
236,1521
237,455
238,15
239,1687
240,1195
241,1706
242,1107
243,1355
244,509
245,301
246,2245
247,535
248,478
249,291
250,2133
251,1712
252,821
253,88
254,336
255,1167
256,1749
257,1005
258,693
259,353
260,288
261,434
262,2036
263,612
264,20
265,5
266,274
267,2050
268,964
269,1392
270,164
271,240
272,476
273,297
274,461
275,629
276,3795
277,557
278,976
279,27
280,82
281,788
282,111
283,1089
284,148
285,1199
286,72
287,910
288,32
289,1309
290,712
291,3367
292,334
293,570
294,185
295,1123
296,1058
297,736
298,499
299,2642
300,971
301,491
302,816
303,193
304,4459
305,364
306,114
307,63
308,518
309,419
310,440
311,844
312,2630
313,857
314,2119
315,312
316,236
317,136
318,795
319,1164
320,598
321,958
322,3432
323,14
324,2493
325,3145
326,273
327,26
328,110
329,3331
330,363
331,1126
332,874
333,1697
334,214
335,3718
336,502
337,229
338,23
339,281
340,3160
341,1416
342,90
343,665
344,215
345,1699
346,260
347,1091
348,85
349,759
350,1632
351,468
352,838
353,933
354,698
355,1360
356,614
357,2731
358,8
359,141
360,284
361,1027
362,507
363,641
364,345
365,408
366,3744
367,348
368,2545
369,1551
370,554
371,538
372,299
373,5228
374,1156
375,45
376,3038
377,3055
378,230
379,456
380,1000
381,195
382,1353
383,24
384,16
385,169
386,2204
387,862
388,929
389,1076
390,1186
391,1379
392,562
393,282
394,525
395,531
396,1961
397,2977
398,2019
399,42
400,1173
401,1196
402,1366
403,722
404,1271
405,594
406,69
407,2006
408,144
409,338
410,161
411,2495
412,295
413,1074
414,383
415,1
416,1707
417,1417
418,726
419,35
420,700
421,91
422,1838
423,2993
424,1108
425,820
426,1391
427,628
428,201
429,1228
430,517
431,2118
432,272
433,22
434,3159
435,2331
436,347
437,553
438,1680
439,2300
440,510
441,725
442,200
443,2084
444,2706
445,58
446,124
447,2707
448,1251
449,1248
450,156
451,2106
452,610
453,2868
454,270
455,807
456,250
457,2782
458,302
459,59
460,125
461,217
462,18
463,529
464,1158
465,670
466,375
467,581
468,651
469,385
470,118
471,1220
472,1262
473,536
474,1369
475,222
476,2067
477,740
478,1406
479,1092
480,103
481,150
482,86
483,8552
484,2362
485,253
486,265
487,2647
488,320
489,187
490,906
491,292
492,3115
493,191
494,56
