68,604
76,568
77,558
18,423
57,403
63,311
00,306
87,304
73,298
24,291
36,284
04,269
91,248
90,246
61,218
56,209
54,190
29,185
96,179
52,171
85,170
01,166
12,147
72,138
31,136
22,134
55,129
60,126
47,118
66,116
13,109
67,97
70,95
17,94
11,93
21,92
42,91
25,88
48,86
34,85
03,84
80,83
98,79
08,76
86,73
06,70
40,69
81,66
78,65
07,64
30,63
45,59
44,58
94,57
49,56
74,55
09,53
20,52
82,51
05,49
10,48
51,47
75,46
37,45
99,43
39,42
69,40
16,39
71,38
19,36
88,33
28,32
02,31
50,30
95,29
27,27
83,25
33,23
43,22
64,21
62,19
46,18
84,17
38,16
23,15
32,14
93,13
79,12
97,11
89,10
58,9
35,8
53,7
65,6
26,5
92,4
59,3
15,2
41,1
14,0
